index,X,Y,Desc_,UpdateDate,UpdateTime,UTCoffset,linear_reference,Route,ImageName,ImageURL,VideoURL,ORG,Type,FID,REGION
397,-93.795172,41.012966999999996,Rest Area: I-35 NB MM 33 near Osceola,20181130.0,145312.0,-500.0,33.0,I-35,Rest Area: I-35 NB MM 33 near Osceola - Truck Parking 1,http://205.221.66.9/RestAreas/RA35NB33-TruckParking1.jpg,,IADOT,Rest Area/Parking,398,Other
398,-93.795172,41.012966999999996,Rest Area: I-35 NB MM 33 near Osceola,20181130.0,145312.0,-500.0,33.0,I-35,Rest Area: I-35 NB MM 33 near Osceola - Truck Parking 2,http://205.221.66.9/RestAreas/RA35NB33-TruckParking2.jpg,,IADOT,Rest Area/Parking,399,Other
399,-92.26097299999999,42.461278,WL - Evansdale water Tower - West (16),20181130.0,145312.0,-500.0,68.5386145504752,I-380,WL - Evansdale water Tower - West (16),http://216.159.161.35/wl_photos/wltv16.jpg,http://216.159.161.35:1935/live/wltv16lb.stream/manifest.m3u8,IADOT,Iowa DOT,400,Waterloo
400,-93.777537,41.592221,DM - I-35/80/235 @ West Mixmaster (44),20181130.0,145312.0,-500.0,123.1,I-80,DM - I-35/80/235 @ West Mixmaster (44),http://205.221.66.10/axis/DMTV44.jpg,http://205.221.66.10:1935/live/dmtv44lb.stream/manifest.m3u8,IADOT,Iowa DOT,401,Des Moines
401,-93.56859200000001,41.653413,DM - I-80 @ NE Mixmaster (East) (58),20181209.0,75801.0,-500.0,137.0,I-80,DM - I-80 @ NE Mixmaster (East) (58),http://205.221.66.10/axis/DMTV58.jpg,http://205.221.66.10:1935/live/dmtv58lb.stream/manifest.m3u8,IADOT,Iowa DOT,402,Des Moines
402,-92.339275,42.491568,WL - US 218 @ W 8th St (25),20181130.0,145312.0,-500.0,181.0,US 218,WL - US 218 @ W 8th St (25),http://216.159.161.35/wl_photos/wltv25.jpg,http://216.159.161.35:1935/live/wltv25lb.stream/manifest.m3u8,IADOT,Iowa DOT,403,Waterloo
403,-95.741476,41.499227000000005,4P - I-680 @ MM 21.4 (IWZ3175),20181130.0,145312.0,-500.0,21.4,I-680,4P - I-680 @ MM 21.4 (IWZ3175),http://205.221.66.10/axis/IWZ3175.jpg,http://205.221.66.10:1935/live/iwz3175lb.stream/manifest.m3u8,IADOT,Iowa DOT,404,IWZ
404,-91.555525,41.959099,CR - IA 13 @ Bertram Rd (48),20181130.0,145312.0,-500.0,32.5,IA 13,CR - IA 13 @ Bertram Rd (48),http://207.28.200.108/snapshots/CRTV48.jpg,http://207.28.200.108:1935/live/crtv48lb.stream/manifest.m3u8,IADOT,Iowa DOT,405,Cedar Rapids
405,-95.844137,41.23324,CB - I-80/29 WB @ East Interchange (56),20181130.0,145312.0,-500.0,3.45,I-80,CB - I-80/29 WB @ East Interchange (56),http://216.159.73.20/cb_photos/CBTV56.jpg,http://216.159.73.20:1935/live/cbtv56lb.stream/manifest.m3u8,IADOT,Iowa DOT,406,Council Bluffs
406,-93.793914,42.027817,BN - US 30 @ Mile Post 139 (04),20181130.0,145312.0,-500.0,139.0,US 30,BN - US 30 @ Mile Post 139 (04),http://205.221.97.105/snapshots/BNTV04.jpg,http://205.221.97.105:1935/live/bntv04lb.stream/manifest.m3u8,IADOT,Iowa DOT,407,Ames
407,-93.681772,41.513965,DM - Hwy 5 @ Hwy 28 (34),20181130.0,145312.0,-500.0,98.4768392994078,IA 5,DM - Hwy 5 @ Hwy 28 (34),http://205.221.66.10/axis/DMTV34.jpg,http://205.221.66.10:1935/live/dmtv34lb.stream/manifest.m3u8,IADOT,Iowa DOT,408,Des Moines
408,-93.503434,41.661722999999995,DM - I-80 @ 34th Ave (56),20181130.0,145312.0,-500.0,139.039703994283,I-80,DM - I-80 @ 34th Ave (56),http://205.221.66.10/axis/DMTV56.jpg,http://205.221.66.10:1935/live/dmtv56lb.stream/manifest.m3u8,IADOT,Iowa DOT,409,Des Moines
409,-96.475779,42.495179,SC - I-29 @ IA-SD border (30),20181130.0,145312.0,-500.0,151.8,I-29,SC - I-29 @ IA-SD border (30),http://96.63.178.132/sc_photos/SCTV30.jpg,http://96.63.178.132:1935/live/sctv30lb.stream/manifest.m3u8,IADOT,Iowa DOT,410,Sioux City
410,-91.64653299999999,41.774912,IC - I-380 @ Swan Lake (15),20181130.0,145312.0,-500.0,5.044086540443151,I-380,IC - I-380 @ Swan Lake (15),http://207.28.200.108/snapshots/ictv15.jpg,http://207.28.200.108:1935/live/ictv15lb.stream/manifest.m3u8,IADOT,Iowa DOT,411,Iowa City
411,-95.80385,41.260571,CB - I-80 @ McPherson (10),20181130.0,145312.0,-500.0,6.87,I-80,CB - I-80 @ McPherson (10),http://216.159.73.20/cb_photos/CBTV10.jpg,http://216.159.73.20:1935/live/cbtv10lb.stream/manifest.m3u8,IADOT,Iowa DOT,412,Council Bluffs
412,-93.0027,40.739667,RWIS - IA 2 MM 164 near Centerville,20181130.0,145312.0,-500.0,164.3,IA 2,RWIS - IA 2 MM 164 near Centerville: Near RPU,http://205.221.97.102/RWIS/Vid-000512011-00-00.jpg,,IADOT,RWIS,413,RWIS Cameras
413,-93.0027,40.739667,RWIS - IA 2 MM 164 near Centerville,20181130.0,145312.0,-500.0,164.3,IA 2,RWIS - IA 2 MM 164 near Centerville: Bridge Deck,http://205.221.97.102/RWIS/Vid-000512011-00-01.jpg,,IADOT,RWIS,414,RWIS Cameras
414,-93.0027,40.739667,RWIS - IA 2 MM 164 near Centerville,20181130.0,145312.0,-500.0,164.3,IA 2,RWIS - IA 2 MM 164 near Centerville: West View,http://205.221.97.102/RWIS/Vid-000512011-00-02.jpg,,IADOT,RWIS,415,RWIS Cameras
415,-93.0027,40.739667,RWIS - IA 2 MM 164 near Centerville,20181130.0,145312.0,-500.0,164.3,IA 2,RWIS - IA 2 MM 164 near Centerville: East View,http://205.221.97.102/RWIS/Vid-000512011-00-03.jpg,,IADOT,RWIS,416,RWIS Cameras
416,-93.0027,40.739667,RWIS - IA 2 MM 164 near Centerville,20181130.0,145312.0,-500.0,164.3,IA 2,RWIS - IA 2 MM 164 near Centerville: East Sensor,http://205.221.97.102/RWIS/Vid-000512011-00-04.jpg,,IADOT,RWIS,417,RWIS Cameras
417,-93.0027,40.739667,RWIS - IA 2 MM 164 near Centerville,20181130.0,145312.0,-500.0,164.3,IA 2,RWIS - IA 2 MM 164 near Centerville: West Bridge Approach,http://205.221.97.102/RWIS/Vid-000512011-00-05.jpg,,IADOT,RWIS,418,RWIS Cameras
418,-92.94162299999999,41.680166,NW - I-80 @ E 84th St. (08),20181130.0,145312.0,-500.0,171.4,I-80,NW - I-80 @ E 84th St. (08),http://205.221.66.10/axis/NWTV08.jpg,http://205.221.66.10:1935/live/nwtv08lb.stream/manifest.m3u8,IADOT,Iowa DOT,419,Newton
419,-93.780428,41.322681,DM - I-35 @ McKinley St (79),20181130.0,145312.0,-500.0,54.0,I-35,DM - I-35 @ McKinley St (79),http://205.221.66.10/axis/DMTV79.jpg,http://205.221.66.10:1935/live/dmtv79lb.stream/manifest.m3u8,IADOT,Iowa DOT,420,Des Moines
420,-93.775807,41.541474,DM - I-35 @ Grand (49),20181130.0,145312.0,-500.0,69.2899095678165,I-35,DM - I-35 @ Grand (49),http://205.221.66.10/axis/DMTV49.jpg,http://205.221.66.10:1935/live/dmtv49lb.stream/manifest.m3u8,IADOT,Iowa DOT,421,Des Moines
421,-93.573797,41.652389,DM - I-35/80/235 @ NE Mixmaster (01),20181130.0,145312.0,-500.0,138.0,I-80,DM - I-35/80/235 @ NE Mixmaster (01),http://205.221.66.10/axis/DMTV01.jpg,http://205.221.66.10:1935/live/dmtv01lb.stream/manifest.m3u8,IADOT,Iowa DOT,422,Des Moines
422,-93.519144,41.524823,DM - US 65 @ Army Post Rd (30),20181130.0,145312.0,-500.0,72.96956940821829,US 65,DM - US 65 @ Army Post Rd (30),http://205.221.66.10/axis/DMTV30.jpg,http://205.221.66.10:1935/live/dmtv30lb.stream/manifest.m3u8,IADOT,Iowa DOT,423,Des Moines
423,-93.853553,41.569064000000004,DM - I-80 @ Grand Prairie Pkwy (48),20181130.0,145312.0,-500.0,118.66,I-80,DM - I-80 @ Grand Prairie Pkwy (48),http://205.221.66.10/axis/DMTV48.jpg,http://205.221.66.10:1935/live/dmtv48lb.stream/manifest.m3u8,IADOT,Iowa DOT,424,Des Moines
424,-93.63985600000001,42.002675,AM - US 30 @ University Blvd (16),20181130.0,145312.0,-500.0,147.0,US 30,AM - US 30 @ University Blvd (16),http://205.221.97.105/snapshots/AMTV16.jpg,http://205.221.97.105:1935/live/amtv16lb.stream/manifest.m3u8,IADOT,Iowa DOT,425,Ames
425,-91.64278,41.731359000000005,6W - I-380 @ Forevergreen Rd (IWZ3192),20181130.0,145312.0,-500.0,2.45,I-380,6W - I-380 @ Forevergreen Rd (IWZ3192),http://207.28.200.108/snapshots/IWZ3192.jpg,http://207.28.200.108:1935/live/iwz3192lb.stream/manifest.m3u8,IADOT,Iowa DOT,426,IWZ
426,-92.45346500000001,42.497369,2P - IA27 @ Cedar Falls MM 182.5 (IWZ 3138),20181130.0,145312.0,-500.0,182.55,IA 27,2P - IA27 @ Cedar Falls MM 182.5 (IWZ 3138),http://205.221.66.10/axis/IWZ3138.jpg,http://205.221.66.10:1935/live/iwz3138lb.stream/manifest.m3u8,IADOT,Iowa DOT,427,IWZ
427,-93.556607,42.110184999999994,Parking Only: I-35 SB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Parking Only: I-35 SB MM 120 near Story City - Entrance,http://205.221.66.9/RestAreas/RA35SB120-Entrance.jpg,,IADOT,Rest Area/Parking,428,Other
428,-93.556607,42.110184999999994,Parking Only: I-35 SB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Parking Only: I-35 SB MM 120 near Story City - Exit,http://205.221.66.9/RestAreas/RA35SB120-Exit.jpg,,IADOT,Rest Area/Parking,429,Other
429,-93.556607,42.110184999999994,Parking Only: I-35 SB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Parking Only: I-35 SB MM 120 near Story City - Truck Parking 1,http://205.221.66.9/RestAreas/RA35SB120-TruckParking1.jpg,,IADOT,Rest Area/Parking,430,Other
430,-93.556607,42.110184999999994,Parking Only: I-35 SB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Parking Only: I-35 SB MM 120 near Story City - Truck Parking 2,http://205.221.66.9/RestAreas/RA35SB120-TruckParking2.jpg,,IADOT,Rest Area/Parking,431,Other
431,-91.266479,42.117451,D6 - US 151 @ MM 55.3 near Anamosa (D6TV02),20181130.0,145312.0,-500.0,55.3,US 151,D6 - US 151 @ MM 55.3 near Anamosa (D6TV02),http://205.221.66.10/Rural/D6TV02.jpg,,IADOT,Iowa DOT,432,Districts
432,-95.1515,42.7475,RWIS - US 71 MM 172 near Storm Lk,20181130.0,145312.0,-500.0,172.0,US 71,RWIS - US 71 MM 172 near Storm Lk: IA 3 West,http://205.221.97.102/RWIS/Vid-000512043-00-00.jpg,,IADOT,RWIS,433,RWIS Cameras
433,-95.1515,42.7475,RWIS - US 71 MM 172 near Storm Lk,20181130.0,145312.0,-500.0,172.0,US 71,RWIS - US 71 MM 172 near Storm Lk: US 71 Roadway,http://205.221.97.102/RWIS/Vid-000512043-00-02.jpg,,IADOT,RWIS,434,RWIS Cameras
434,-95.1515,42.7475,RWIS - US 71 MM 172 near Storm Lk,20181130.0,145312.0,-500.0,172.0,US 71,RWIS - US 71 MM 172 near Storm Lk: US 71 North Zoom,http://205.221.97.102/RWIS/Vid-000512043-00-03.jpg,,IADOT,RWIS,435,RWIS Cameras
435,-95.1515,42.7475,RWIS - US 71 MM 172 near Storm Lk,20181130.0,145312.0,-500.0,172.0,US 71,RWIS - US 71 MM 172 near Storm Lk: US 71 South,http://205.221.97.102/RWIS/Vid-000512043-00-04.jpg,,IADOT,RWIS,436,RWIS Cameras
436,-95.1515,42.7475,RWIS - US 71 MM 172 near Storm Lk,20181130.0,145312.0,-500.0,172.0,US 71,RWIS - US 71 MM 172 near Storm Lk: IA 3 East,http://205.221.97.102/RWIS/Vid-000512043-00-05.jpg,,IADOT,RWIS,437,RWIS Cameras
437,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: I-29 NB Pavement,http://205.221.97.102/RWIS/Vid-000512034-00-00.jpg,,IADOT,RWIS,438,RWIS Cameras
438,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: I-29 NB,http://205.221.97.102/RWIS/Vid-000512034-00-01.jpg,,IADOT,RWIS,439,RWIS Cameras
439,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: I-29 NB Zoom,http://205.221.97.102/RWIS/Vid-000512034-00-02.jpg,,IADOT,RWIS,440,RWIS Cameras
440,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: West view,http://205.221.97.102/RWIS/Vid-000512034-00-03.jpg,,IADOT,RWIS,441,RWIS Cameras
441,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: NB Bridge,http://205.221.97.102/RWIS/Vid-000512034-00-04.jpg,,IADOT,RWIS,442,RWIS Cameras
442,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: I-29 SB,http://205.221.97.102/RWIS/Vid-000512034-00-05.jpg,,IADOT,RWIS,443,RWIS Cameras
443,-96.2295,42.1713,RWIS - I-29 MM 101 near Sloan,20181130.0,145312.0,-500.0,101.0,I-29,RWIS - I-29 MM 101 near Onawa: I-29 SB Zoom,http://205.221.97.102/RWIS/Vid-000512034-00-06.jpg,,IADOT,RWIS,444,RWIS Cameras
444,-93.659391,41.593208000000004,DM - I-235 @ 31st St  (12),20181130.0,145312.0,-500.0,6.2233359267032995,I-235,DM - I-235 @ 31st St(12),http://205.221.66.10/axis/DMTV12.jpg,http://205.221.66.10:1935/live/dmtv12lb.stream/manifest.m3u8,IADOT,Iowa DOT,445,Des Moines
445,-92.25335600000001,42.457974,WL - I-380 @ Evansdale Drive (09),20181130.0,145312.0,-500.0,68.0505283639306,I-380,WL - I-380 @ Evansdale Drive (09),http://216.159.161.35/wl_photos/wltv09.jpg,http://216.159.161.35:1935/live/wltv09lb.stream/manifest.m3u8,IADOT,Iowa DOT,446,Waterloo
446,-90.647255,41.491347999999995,QC - I-280 @ Rockingham Rd (21),20181130.0,145312.0,-500.0,8.5,I-280,QC - I-280 @ Rockingham Rd (21),http://204.8.38.202/qc_snapshot/qctv21.jpg,http://204.8.38.202:1935/live/qctv21lb.stream/manifest.m3u8,IADOT,Iowa DOT,447,Quad Cities
447,-90.618498,41.599639,QC - I-80 @ Northwest Blvd (17),20181130.0,145312.0,-500.0,293.0,I-80,QC - I-80 @ Northwest Blvd (17),http://204.8.38.202/qc_snapshot/qctv17.jpg,http://204.8.38.202:1935/live/qctv17lb.stream/manifest.m3u8,IADOT,Iowa DOT,448,Quad Cities
448,-91.499569,41.686828000000006,IC - I-80 @ Hwy 1 (08),20181208.0,223031.0,-500.0,246.4,I-80,IC - I-80 @ Hwy 1 (08),http://207.28.200.108/snapshots/ictv08.jpg,http://207.28.200.108:1935/live/ictv08lb.stream/manifest.m3u8,IADOT,Iowa DOT,449,Iowa City
449,-95.90037199999999,41.238052,CB - I-29 @ West I-80 Interchange (North) (52),20181130.0,145312.0,-500.0,52.0,I-29,CB - I-29 @ West I-80 Interchange (North) (52),http://216.159.73.20/cb_photos/CBTV52.jpg,http://216.159.73.20:1935/live/cbtv52lb.stream/manifest.m3u8,IADOT,Iowa DOT,450,Council Bluffs
450,-95.878188,41.232803000000004,CB - I-29/80 @ E of S 24th St (47),20181130.0,145312.0,-500.0,,I-29/80,CB - I-29/80 @ E of S 24th St (47),http://216.159.73.20/cb_photos/CBTV47.jpg,http://216.159.73.20:1935/live/cbtv47lb.stream/manifest.m3u8,IADOT,Iowa DOT,451,Council Bluffs
451,-95.91985,41.259584000000004,CB - I-480 @ Missouri River Bridge (20),20181130.0,145312.0,-500.0,0.22,I-480,CB - I-480 @ Missouri River Bridge (20),http://216.159.73.20/cb_photos/CBTV20.jpg,http://216.159.73.20:1935/live/cbtv20lb.stream/manifest.m3u8,IADOT,Iowa DOT,452,Council Bluffs
452,-95.897184,41.232818,CB - I-80 @ West I-29 Interchange (02),20181130.0,145312.0,-500.0,0.8,I-80,CB - I-80 @ West I-29 Interchange (02),http://216.159.73.20/cb_photos/CBTV02.jpg,http://216.159.73.20:1935/live/cbtv02lb.stream/manifest.m3u8,IADOT,Iowa DOT,453,Council Bluffs
453,-95.78520300000001,41.27969,CB - I-80 @ US 6 (12),20181130.0,145312.0,-500.0,8.52,I-80,CB - I-80 @ US 6 (12),http://216.159.73.20/cb_photos/CBTV12.jpg,http://216.159.73.20:1935/live/cbtv12lb.stream/manifest.m3u8,IADOT,Iowa DOT,454,Council Bluffs
454,-95.546615,41.496198,CB - I-80 @ Minden Interchange (39),20181130.0,145312.0,-500.0,26.1568925809826,I-80,CB - I-80 @ Minden Interchange (39),http://216.159.73.20/cb_photos/CBTV39.jpg,http://216.159.73.20:1935/live/cbtv39lb.stream/manifest.m3u8,IADOT,Iowa DOT,455,Council Bluffs
455,-93.859066,40.654465,5V - I-35 @ Lamoni RA (IWZ3196),20181130.0,145312.0,-500.0,6.88,I-35,5V - I-35 @ Lamoni RA (IWZ3196),http://205.221.66.10/axis/IWZ3196.jpg,http://205.221.66.10:1935/live/iwz3102lb.stream/manifest.m3u8,IADOT,Iowa DOT,456,IWZ
456,-90.522172,41.574733,QC - I-74 @ 53rd St (11),20181130.0,145312.0,-500.0,1.47,I-74,QC - I-74 @ 53rd St (11),http://204.8.38.202/qc_snapshot/qctv11.jpg,http://204.8.38.202:1935/live/qctv11lb.stream/manifest.m3u8,IADOT,Iowa DOT,457,Quad Cities
457,-96.403441,42.489624,SC - Gordon Dr @ Nebraska (19),20181130.0,145312.0,-500.0,,Gordon Dr,SC - Gordon Dr @ Nebraska (19),http://96.63.178.132/sc_photos/SCTV19.jpg,http://96.63.178.132:1935/live/sctv19lb.stream/manifest.m3u8,IADOT,Iowa DOT,458,Sioux City
458,-91.700186,42.058688000000004,CR - I-380 @ Tower Terrace Rd (20),20181130.0,145312.0,-500.0,26.5,I-380,CR - I-380 @ Tower Terrace Rd (20),http://207.28.200.108/snapshots/CRTV20.jpg,http://207.28.200.108:1935/live/crtv20lb.stream/manifest.m3u8,IADOT,Iowa DOT,459,Cedar Rapids
459,-90.510665,41.520481,QC - I-74 @ N Tower to IA (05),20181130.0,145312.0,-500.0,0.35,I-74,QC - I-74 @ N Tower to IA (05),http://204.8.38.202/qc_snapshot/qctv05.jpg,http://204.8.38.202:1935/live/qctv05lb.stream/manifest.m3u8,IADOT,Iowa DOT,460,Quad Cities
460,-91.64366600000001,42.028459999999995,CR - Collins Rd @ F Ave NE (39),20181130.0,145312.0,-500.0,,Collins Rd,CR - Collins Rd @ F Ave NE (39),http://207.28.200.108/snapshots/CRTV39.jpg,http://207.28.200.108:1935/live/crtv39lb.stream/manifest.m3u8,IADOT,Iowa DOT,461,Cedar Rapids
461,-92.33331899999999,42.509124,2H - 4th St @ RR crossing (IWZ 3172),20181130.0,145312.0,-500.0,,4th St,2H - 4th St @ RR crossing (IWZ 3172),http://205.221.66.10/axis/IWZ3172.jpg,http://205.221.66.10:1935/live/iwz3172lb.stream/manifest.m3u8,IADOT,Iowa DOT,462,IWZ
462,-91.550886,40.905922,5Z - US 218 @ MM 39 (IWZ 3146),20181130.0,145312.0,-500.0,39.07,US 218,5Z - US 218 @ MM 39 (IWZ 3146),http://205.221.66.10/axis/IWZ3146.jpg,http://205.221.66.10:1935/live/iwz3146lb.stream/manifest.m3u8,IADOT,Iowa DOT,463,IWZ
463,-93.586508,42.006271999999996,AM - US 30 @ S Dayton Ave (18),20181130.0,145312.0,-500.0,150.5,US 30,AM - US 30 @ S Dayton Ave (18),http://205.221.97.105/snapshots/AMTV18.jpg,http://205.221.97.105:1935/live/amtv18lb.stream/manifest.m3u8,IADOT,Iowa DOT,464,Ames
464,-93.357514,43.176808,Parking Only: I-35 SB MM 196 near Clear Lk,20181130.0,145312.0,-500.0,196.0,I-35,Parking Only: I-35 SB MM 196 near Clear Lk - Entrance,http://205.221.66.9/RestAreas/RA35SB196-Entrance.jpg,,IADOT,Rest Area/Parking,465,Other
465,-93.357514,43.176808,Parking Only: I-35 SB MM 196 near Clear Lk,20181130.0,145312.0,-500.0,196.0,I-35,Parking Only: I-35 SB MM 196 near Clear Lk - Exit,http://205.221.66.9/RestAreas/RA35SB196-Exit.jpg,,IADOT,Rest Area/Parking,466,Other
466,-93.357514,43.176808,Parking Only: I-35 SB MM 196 near Clear Lk,20181130.0,145312.0,-500.0,196.0,I-35,Parking Only: I-35 SB MM 196 near Clear Lk - Parking 1,http://205.221.66.9/RestAreas/RA35SB196-Parking1.jpg,,IADOT,Rest Area/Parking,467,Other
467,-93.357514,43.176808,Parking Only: I-35 SB MM 196 near Clear Lk,20181130.0,145312.0,-500.0,196.0,I-35,Parking Only: I-35 SB MM 196 near Clear Lk - Parking 2,http://205.221.66.9/RestAreas/RA35SB196-Parking2.jpg,,IADOT,Rest Area/Parking,468,Other
468,-92.446067,42.484219,2P - IA 27 @ Viking Rd (IWZ 3145),20181130.0,145312.0,-500.0,181.53,IA 27,2P - IA 27 @ Viking Rd (IWZ 3145),http://205.221.66.10/axis/IWZ3145.jpg,http://205.221.66.10:1935/live/iwz3145lb.stream/manifest.m3u8,IADOT,Iowa DOT,469,IWZ
469,-96.413312,42.492907,SC - I-29 @ Bluff (26),20181130.0,145312.0,-500.0,148.609992934254,I-29,SC - I-29 @ Bluff (26),http://96.63.178.132/sc_photos/SCTV26.jpg,http://96.63.178.132:1935/live/sctv26lb.stream/manifest.m3u8,IADOT,Iowa DOT,470,Sioux City
470,-90.50484499999999,41.490959000000004,QC - I-74 @ Avenue of the Cities (01),20181130.0,145312.0,-500.0,1.39,I-74,QC - I-74 @ Avenue of the Cities (01),http://204.8.38.202/qc_snapshot/qctv01.jpg,http://204.8.38.202:1935/live/qctv01lb.stream/manifest.m3u8,IADOT,Iowa DOT,471,Quad Cities
471,-93.626427,41.64925,DM - I-35/80 @ 2nd Ave (23),20181130.0,145312.0,-500.0,135.2,I-80,DM - I-35/80 @ 2nd Ave (23),http://205.221.66.10/axis/DMTV23.jpg,http://205.221.66.10:1935/live/dmtv23lb.stream/manifest.m3u8,IADOT,Iowa DOT,472,Des Moines
472,-91.656562,41.926491,CR - US 30 @ Kirkwood Blvd SW (29),20181130.0,145312.0,-500.0,253.5,US 30,CR - US 30 @ Kirkwood Blvd SW (29),http://207.28.200.108/snapshots/CRTV29.jpg,http://207.28.200.108:1935/live/crtv29lb.stream/manifest.m3u8,IADOT,Iowa DOT,473,Cedar Rapids
473,-91.5555,40.895666999999996,RWIS - US 218 MM 38 near Mt Pleasant,20181130.0,145312.0,-500.0,38.0,US 218,RWIS - US 218 MM 38 near Mt Pleasant: US 218 Bridge,http://205.221.97.102/RWIS/Vid-000512032-00-01.jpg,,IADOT,RWIS,474,RWIS Cameras
474,-91.5555,40.895666999999996,RWIS - US 218 MM 38 near Mt Pleasant,20181130.0,145312.0,-500.0,38.0,US 218,RWIS - US 218 MM 38 near Mt Pleasant: US 218 NB,http://205.221.97.102/RWIS/Vid-000512032-00-02.jpg,,IADOT,RWIS,475,RWIS Cameras
475,-91.5555,40.895666999999996,RWIS - US 218 MM 38 near Mt Pleasant,20181130.0,145312.0,-500.0,38.0,US 218,RWIS - US 218 MM 38 near Mt Pleasant: US 218 SB,http://205.221.97.102/RWIS/Vid-000512032-00-03.jpg,,IADOT,RWIS,476,RWIS Cameras
476,-91.5555,40.895666999999996,RWIS - US 218 MM 38 near Mt Pleasant,20181130.0,145312.0,-500.0,38.0,US 218,RWIS - US 218 MM 38 near Mt Pleasant: US 218 West,http://205.221.97.102/RWIS/Vid-000512032-00-04.jpg,,IADOT,RWIS,477,RWIS Cameras
477,-91.5555,40.895666999999996,RWIS - US 218 MM 38 near Mt Pleasant,20181130.0,145312.0,-500.0,38.0,US 218,RWIS - US 218 MM 38 near Mt Pleasant: US 218,http://205.221.97.102/RWIS/Vid-000512032-00-00.jpg,,IADOT,RWIS,478,RWIS Cameras
478,-96.375274,42.433816,SC - I-29 @ Singing Hills (04),20181130.0,145312.0,-500.0,143.69943323453302,I-29,SC - I-29 @ Singing Hills (04),http://96.63.178.132/sc_photos/SCTV04.jpg,http://96.63.178.132:1935/live/sctv04lb.stream/manifest.m3u8,IADOT,Iowa DOT,479,Sioux City
479,-91.598318,41.657066,IC - US 218 @ Melrose (12),20181130.0,145312.0,-500.0,93.7,US 218,IC - US 218 @ Melrose (12),http://207.28.200.108/snapshots/ictv12.jpg,http://207.28.200.108:1935/live/ictv12lb.stream/manifest.m3u8,IADOT,Iowa DOT,480,Iowa City
480,-95.494407,41.498358,Parking Only: I-80 EB MM 32 near Shelby,20181130.0,145312.0,-500.0,32.0,I-80,RA80EB32 - Center,http://205.221.66.9/RestAreas/RA80EB32-01-CENTER.jpg,,IADOT,Rest Area/Parking,481,Other
481,-95.494407,41.498358,Parking Only: I-80 EB MM 32 near Shelby,20181130.0,145312.0,-500.0,32.0,I-80,RA80EB32 - Entry,http://205.221.66.9/RestAreas/RA80EB32-01-ENTRY.jpg,,IADOT,Rest Area/Parking,482,Other
482,-95.494407,41.498358,Parking Only: I-80 EB MM 32 near Shelby,20181130.0,145312.0,-500.0,32.0,I-80,RA80EB32 - Exit,http://205.221.66.9/RestAreas/RA80EB32-01-EXIT.jpg,,IADOT,Rest Area/Parking,483,Other
483,-95.85183,41.232508,CB - I-80/29 @ S Expressway St (55),20181130.0,145312.0,-500.0,3.35,I-80,CB - I-80/29 @ S Expressway St (55),http://216.159.73.20/cb_photos/CBTV55.jpg,http://216.159.73.20:1935/live/cbtv55lb.stream/manifest.m3u8,IADOT,Iowa DOT,484,Council Bluffs
484,-96.378293,42.446988,SC - I-29 @ US 20 (06),20181130.0,145312.0,-500.0,144.568302057371,I-29,SC - I-29 @ US 20 (06),http://96.63.178.132/sc_photos/SCTV06.jpg,http://96.63.178.132:1935/live/sctv06lb.stream/manifest.m3u8,IADOT,Iowa DOT,485,Sioux City
485,-93.553536,42.128125,Rest Area: I-35 NB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Rest Area: I-35 NB MM 120 near Story City - Car Parking,http://205.221.66.9/RestAreas/RA35NB120-CarParking.jpg,,IADOT,Rest Area/Parking,486,Other
486,-93.553536,42.128125,Rest Area: I-35 NB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Rest Area: I-35 NB MM 120 near Story City - Entrance,http://205.221.66.9/RestAreas/RA35NB120-Entrance.jpg,,IADOT,Rest Area/Parking,487,Other
487,-93.553536,42.128125,Rest Area: I-35 NB MM 120 near Story City,20181130.0,145312.0,-500.0,120.0,I-35,Rest Area: I-35 NB MM 120 near Story City - Exit,http://205.221.66.9/RestAreas/RA35NB120-Exit.jpg,,IADOT,Rest Area/Parking,488,Other
